"MEDC_ID","MEDC_CD","MEDC_NAME","MEDC_COND","MEDC_CATG","MEDC_BRND","EXEC_ID"
9134,"218","Medicament218","Cond3","CategoryMed20","MarqueMed1",12
17719,"745","Medicament745","Cond11","CategoryMed13","MarqueMed22",12
12152,"1133","Medicament1133","Cond4","CategoryMed5","MarqueMed21",12
15170,"250","Medicament250","Cond3","CategoryMed2","MarqueMed22",12
9603,"640","Medicament640","Cond11","CategoryMed32","MarqueMed4",12
12621,"1556","Medicament1556","Cond6","CategoryMed43","MarqueMed1",12
7054,"1946","Medicament1946","Cond3","CategoryMed34","MarqueMed15",12
10072,"1061","Medicament1061","Cond2","CategoryMed39","MarqueMed15",12
4505,"1451","Medicament1451","Cond9","CategoryMed22","MarqueMed14",12
13090,"1979","Medicament1979","Cond5","CategoryMed7","MarqueMed5",12
7523,"569","Medicament569","Cond11","CategoryMed37","MarqueMed6",12
1956,"959","Medicament959","Cond5","CategoryMed8","MarqueMed15",12
10541,"1484","Medicament1484","Cond9","CategoryMed42","MarqueMed4",12
4974,"1874","Medicament1874","Cond1","CategoryMed38","MarqueMed2",12
7992,"991","Medicament991","Cond1","CategoryMed2","MarqueMed4",12
2425,"138","Medicament138","Cond9","CategoryMed20","MarqueMed4",12
5443,"497","Medicament497","Cond5","CategoryMed32","MarqueMed18",12
2894,"1801","Medicament1801","Cond1","CategoryMed28","MarqueMed6",12
5912,"919","Medicament919","Cond13","CategoryMed15","MarqueMed21",12
345,"1307","Medicament1307","Cond12","CategoryMed12","MarqueMed1",12
3363,"424","Medicament424","Cond6","CategoryMed39","MarqueMed6",12
17515,"561","Medicament561","Cond8","CategoryMed42","MarqueMed8",12
814,"173","Medicament173","Cond3","CategoryMed22","MarqueMed14",12
14966,"1867","Medicament1867","Cond5","CategoryMed43","MarqueMed23",12
17984,"984","Medicament984","Cond11","CategoryMed9","MarqueMed5",12
1283,"352","Medicament352","Cond6","CategoryMed16","MarqueMed9",12
15435,"49","Medicament49","Cond6","CategoryMed46","MarqueMed1",12
18453,"1404","Medicament1404","Cond12","CategoryMed50","MarqueMed8",12
12886,"1795","Medicament1795","Cond7","CategoryMed25","MarqueMed21",12
15904,"911","Medicament911","Cond12","CategoryMed15","MarqueMed23",12
10337,"130","Medicament130","Cond5","CategoryMed44","MarqueMed6",12
18922,"1827","Medicament1827","Cond2","CategoryMed31","MarqueMed2",12
13355,"417","Medicament417","Cond7","CategoryMed21","MarqueMed17",12
7788,"807","Medicament807","Cond7","CategoryMed18","MarqueMed9",12
16373,"1332","Medicament1332","Cond2","CategoryMed17","MarqueMed11",12
10806,"1722","Medicament1722","Cond1","CategoryMed8","MarqueMed17",12
13824,"84","Medicament84","Cond11","CategoryMed26","MarqueMed13",12
8257,"1228","Medicament1228","Cond8","CategoryMed14","MarqueMed14",12
11275,"345","Medicament345","Cond4","CategoryMed31","MarqueMed15",12
5708,"735","Medicament735","Cond11","CategoryMed10","MarqueMed16",12
8726,"1650","Medicament1650","Cond8","CategoryMed13","MarqueMed17",12
3159,"240","Medicament240","Cond1","CategoryMed11","MarqueMed19",12
11744,"768","Medicament768","Cond5","CategoryMed41","MarqueMed4",12
6177,"1156","Medicament1156","Cond3","CategoryMed3","MarqueMed10",12
9195,"273","Medicament273","Cond4","CategoryMed43","MarqueMed23",12
3628,"663","Medicament663","Cond12","CategoryMed48","MarqueMed12",12
6646,"1579","Medicament1579","Cond11","CategoryMed7","MarqueMed6",12
1079,"1969","Medicament1969","Cond6","CategoryMed42","MarqueMed7",12
4097,"1084","Medicament1084","Cond6","CategoryMed47","MarqueMed23",12
1548,"591","Medicament591","Cond13","CategoryMed47","MarqueMed13",12
4566,"1506","Medicament1506","Cond12","CategoryMed5","MarqueMed22",12
18718,"1643","Medicament1643","Cond6","CategoryMed47","MarqueMed2",12
2017,"1011","Medicament1011","Cond13","CategoryMed25","MarqueMed9",12
16169,"1149","Medicament1149","Cond11","CategoryMed1","MarqueMed16",12
19187,"266","Medicament266","Cond3","CategoryMed36","MarqueMed20",12
13620,"656","Medicament656","Cond11","CategoryMed18","MarqueMed8",12
16638,"1571","Medicament1571","Cond11","CategoryMed36","MarqueMed10",12
19656,"689","Medicament689","Cond13","CategoryMed37","MarqueMed3",12
14089,"1077","Medicament1077","Cond7","CategoryMed34","MarqueMed3",12
17107,"1994","Medicament1994","Cond3","CategoryMed39","MarqueMed6",12
11540,"584","Medicament584","Cond6","CategoryMed13","MarqueMed9",12
14558,"15","Medicament15","Cond10","CategoryMed25","MarqueMed1",12
8991,"189","Medicament189","Cond13","CategoryMed17","MarqueMed22",12
17576,"616","Medicament616","Cond9","CategoryMed21","MarqueMed14",12
12009,"1004","Medicament1004","Cond8","CategoryMed3","MarqueMed10",12
6442,"1395","Medicament1395","Cond13","CategoryMed41","MarqueMed23",12
15027,"1921","Medicament1921","Cond2","CategoryMed37","MarqueMed13",12
9460,"511","Medicament511","Cond6","CategoryMed34","MarqueMed6",12
12478,"1427","Medicament1427","Cond1","CategoryMed42","MarqueMed4",12
6911,"1817","Medicament1817","Cond11","CategoryMed5","MarqueMed4",12
9929,"934","Medicament934","Cond7","CategoryMed34","MarqueMed15",12
4362,"1322","Medicament1322","Cond13","CategoryMed42","MarqueMed15",12
7380,"44","Medicament44","Cond2","CategoryMed21","MarqueMed2",12
1813,"83","Medicament83","Cond7","CategoryMed39","MarqueMed21",12
10398,"1355","Medicament1355","Cond3","CategoryMed26","MarqueMed17",12
4831,"1745","Medicament1745","Cond1","CategoryMed28","MarqueMed3",12
7849,"862","Medicament862","Cond4","CategoryMed6","MarqueMed20",12
2282,"1250","Medicament1250","Cond9","CategoryMed20","MarqueMed11",12
5300,"368","Medicament368","Cond4","CategoryMed19","MarqueMed17",12
19452,"504","Medicament504","Cond12","CategoryMed4","MarqueMed19",12
2751,"1673","Medicament1673","Cond1","CategoryMed38","MarqueMed16",12
5769,"790","Medicament790","Cond8","CategoryMed49","MarqueMed2",12
202,"1179","Medicament1179","Cond5","CategoryMed22","MarqueMed7",12
19921,"927","Medicament927","Cond6","CategoryMed33","MarqueMed4",12
3220,"296","Medicament296","Cond8","CategoryMed20","MarqueMed7",12
17372,"432","Medicament432","Cond7","CategoryMed30","MarqueMed15",12
671,"1600","Medicament1600","Cond5","CategoryMed5","MarqueMed22",12
14823,"1738","Medicament1738","Cond9","CategoryMed44","MarqueMed23",12
17841,"855","Medicament855","Cond13","CategoryMed29","MarqueMed4",12
12274,"1243","Medicament1243","Cond10","CategoryMed1","MarqueMed15",12
15292,"360","Medicament360","Cond4","CategoryMed8","MarqueMed15",12
18310,"1276","Medicament1276","Cond9","CategoryMed36","MarqueMed21",12
12743,"1666","Medicament1666","Cond2","CategoryMed45","MarqueMed14",12
15761,"783","Medicament783","Cond13","CategoryMed49","MarqueMed13",12
10194,"1171","Medicament1171","Cond13","CategoryMed27","MarqueMed7",12
13212,"289","Medicament289","Cond3","CategoryMed35","MarqueMed16",12
7645,"679","Medicament679","Cond4","CategoryMed17","MarqueMed21",12
16230,"1203","Medicament1203","Cond4","CategoryMed40","MarqueMed1",12
10663,"1594","Medicament1594","Cond2","CategoryMed32","MarqueMed14",12
13681,"710","Medicament710","Cond3","CategoryMed30","MarqueMed16",12
8114,"11","Medicament11","Cond2","CategoryMed31","MarqueMed3",12
11132,"216","Medicament216","Cond1","CategoryMed25","MarqueMed1",12
5565,"606","Medicament606","Cond5","CategoryMed21","MarqueMed17",12
8583,"1521","Medicament1521","Cond9","CategoryMed48","MarqueMed14",12
3016,"1911","Medicament1911","Cond6","CategoryMed44","MarqueMed2",12
6034,"1027","Medicament1027","Cond4","CategoryMed31","MarqueMed9",12
467,"1417","Medicament1417","Cond8","CategoryMed20","MarqueMed10",12
9052,"1944","Medicament1944","Cond3","CategoryMed31","MarqueMed6",12
3485,"534","Medicament534","Cond4","CategoryMed14","MarqueMed21",12
6503,"145","Medicament145","Cond1","CategoryMed3","MarqueMed11",12
936,"184","Medicament184","Cond7","CategoryMed39","MarqueMed7",12
3954,"957","Medicament957","Cond3","CategoryMed10","MarqueMed16",12
18106,"1092","Medicament1092","Cond7","CategoryMed1","MarqueMed20",12
1405,"462","Medicament462","Cond8","CategoryMed17","MarqueMed16",12
4423,"1378","Medicament1378","Cond9","CategoryMed16","MarqueMed4",12
18575,"1514","Medicament1514","Cond11","CategoryMed12","MarqueMed17",12
1874,"885","Medicament885","Cond3","CategoryMed8","MarqueMed2",12
16026,"102","Medicament102","Cond2","CategoryMed39","MarqueMed1",12
19044,"1937","Medicament1937","Cond1","CategoryMed29","MarqueMed2",12
13477,"527","Medicament527","Cond9","CategoryMed31","MarqueMed10",12
16495,"1442","Medicament1442","Cond3","CategoryMed46","MarqueMed15",12
19513,"56","Medicament56","Cond11","CategoryMed36","MarqueMed10",12
13946,"95","Medicament95","Cond4","CategoryMed32","MarqueMed5",12
16964,"1865","Medicament1865","Cond6","CategoryMed17","MarqueMed10",12
11397,"455","Medicament455","Cond11","CategoryMed21","MarqueMed1",12
14415,"1370","Medicament1370","Cond4","CategoryMed44","MarqueMed6",12
8848,"1760","Medicament1760","Cond12","CategoryMed25","MarqueMed4",12
11866,"878","Medicament878","Cond5","CategoryMed44","MarqueMed8",12
6299,"1266","Medicament1266","Cond2","CategoryMed19","MarqueMed18",12
14884,"1793","Medicament1793","Cond7","CategoryMed19","MarqueMed6",12
9317,"383","Medicament383","Cond2","CategoryMed5","MarqueMed4",12
12335,"1299","Medicament1299","Cond6","CategoryMed26","MarqueMed23",12
6768,"1689","Medicament1689","Cond6","CategoryMed23","MarqueMed13",12
9786,"805","Medicament805","Cond1","CategoryMed47","MarqueMed14",12
4219,"1194","Medicament1194","Cond2","CategoryMed47","MarqueMed17",12
7237,"310","Medicament310","Cond7","CategoryMed19","MarqueMed6",12
1670,"700","Medicament700","Cond3","CategoryMed18","MarqueMed9",12
10255,"1226","Medicament1226","Cond7","CategoryMed31","MarqueMed19",12
4688,"1616","Medicament1616","Cond12","CategoryMed19","MarqueMed4",12
7706,"733","Medicament733","Cond10","CategoryMed11","MarqueMed4",12
2139,"1121","Medicament1121","Cond7","CategoryMed32","MarqueMed20",12
5157,"239","Medicament239","Cond10","CategoryMed42","MarqueMed21",12
19309,"376","Medicament376","Cond7","CategoryMed32","MarqueMed3",12
2608,"1544","Medicament1544","Cond13","CategoryMed32","MarqueMed14",12
16760,"1681","Medicament1681","Cond4","CategoryMed35","MarqueMed19",12
59,"105","Medicament105","Cond10","CategoryMed32","MarqueMed4",12
19778,"799","Medicament799","Cond6","CategoryMed23","MarqueMed2",12
3077,"1967","Medicament1967","Cond11","CategoryMed38","MarqueMed14",12
17229,"303","Medicament303","Cond2","CategoryMed4","MarqueMed12",12
528,"1472","Medicament1472","Cond7","CategoryMed7","MarqueMed6",12
14680,"1609","Medicament1609","Cond4","CategoryMed39","MarqueMed1",12
17698,"726","Medicament726","Cond6","CategoryMed2","MarqueMed10",12
12131,"1114","Medicament1114","Cond3","CategoryMed13","MarqueMed2",12
15149,"231","Medicament231","Cond4","CategoryMed2","MarqueMed16",12
18167,"1147","Medicament1147","Cond10","CategoryMed47","MarqueMed10",12
12600,"1537","Medicament1537","Cond11","CategoryMed31","MarqueMed13",12
15618,"654","Medicament654","Cond7","CategoryMed13","MarqueMed13",12
10051,"1042","Medicament1042","Cond6","CategoryMed26","MarqueMed4",12
13069,"196","Medicament196","Cond9","CategoryMed16","MarqueMed15",12
7502,"55","Medicament55","Cond12","CategoryMed17","MarqueMed16",12
16087,"1075","Medicament1075","Cond13","CategoryMed22","MarqueMed9",12
10520,"1465","Medicament1465","Cond6","CategoryMed9","MarqueMed19",12
4953,"1855","Medicament1855","Cond11","CategoryMed36","MarqueMed3",12
13538,"582","Medicament582","Cond6","CategoryMed21","MarqueMed14",12
7971,"972","Medicament972","Cond2","CategoryMed5","MarqueMed2",12
10989,"1888","Medicament1888","Cond13","CategoryMed12","MarqueMed19",12
5422,"478","Medicament478","Cond6","CategoryMed34","MarqueMed4",12
8440,"1393","Medicament1393","Cond4","CategoryMed20","MarqueMed7",12
2873,"1783","Medicament1783","Cond10","CategoryMed49","MarqueMed7",12
5891,"90","Medicament90","Cond6","CategoryMed35","MarqueMed9",12
324,"1289","Medicament1289","Cond11","CategoryMed17","MarqueMed9",12
8909,"1815","Medicament1815","Cond8","CategoryMed4","MarqueMed14",12
3342,"405","Medicament405","Cond8","CategoryMed16","MarqueMed18",12
6360,"1320","Medicament1320","Cond13","CategoryMed35","MarqueMed4",12
793,"1710","Medicament1710","Cond7","CategoryMed36","MarqueMed19",12
3811,"828","Medicament828","Cond12","CategoryMed25","MarqueMed2",12
17963,"965","Medicament965","Cond9","CategoryMed42","MarqueMed14",12
1262,"333","Medicament333","Cond10","CategoryMed49","MarqueMed16",12
18432,"1386","Medicament1386","Cond13","CategoryMed30","MarqueMed8",12
1731,"756","Medicament756","Cond13","CategoryMed41","MarqueMed22",12
15883,"893","Medicament893","Cond7","CategoryMed1","MarqueMed23",12
18901,"1808","Medicament1808","Cond5","CategoryMed9","MarqueMed23",12
13334,"399","Medicament399","Cond3","CategoryMed33","MarqueMed9",12
16352,"1313","Medicament1313","Cond5","CategoryMed46","MarqueMed22",12
10785,"1703","Medicament1703","Cond11","CategoryMed35","MarqueMed17",12
19370,"430","Medicament430","Cond3","CategoryMed37","MarqueMed23",12
13803,"820","Medicament820","Cond1","CategoryMed48","MarqueMed6",12
16821,"1736","Medicament1736","Cond10","CategoryMed15","MarqueMed16",12
11254,"326","Medicament326","Cond1","CategoryMed20","MarqueMed2",12
14272,"1241","Medicament1241","Cond6","CategoryMed21","MarqueMed12",12
8705,"1631","Medicament1631","Cond8","CategoryMed26","MarqueMed10",12
11723,"749","Medicament749","Cond4","CategoryMed17","MarqueMed22",12
6156,"1137","Medicament1137","Cond4","CategoryMed33","MarqueMed15",12
14741,"1664","Medicament1664","Cond5","CategoryMed41","MarqueMed23",12
9174,"254","Medicament254","Cond3","CategoryMed28","MarqueMed9",12
3607,"644","Medicament644","Cond7","CategoryMed46","MarqueMed22",12
12192,"117","Medicament117","Cond1","CategoryMed38","MarqueMed23",12
6625,"156","Medicament156","Cond10","CategoryMed24","MarqueMed5",12
9643,"677","Medicament677","Cond1","CategoryMed25","MarqueMed1",12
4076,"1065","Medicament1065","Cond10","CategoryMed35","MarqueMed11",12
7094,"1982","Medicament1982","Cond12","CategoryMed2","MarqueMed8",12
1527,"572","Medicament572","Cond1","CategoryMed24","MarqueMed9",12
4545,"1488","Medicament1488","Cond1","CategoryMed24","MarqueMed8",12
7563,"604","Medicament604","Cond13","CategoryMed6","MarqueMed4",12
1996,"995","Medicament995","Cond8","CategoryMed25","MarqueMed8",12
5014,"191","Medicament191","Cond2","CategoryMed31","MarqueMed2",12
19166,"247","Medicament247","Cond6","CategoryMed36","MarqueMed21",12
2465,"1415","Medicament1415","Cond6","CategoryMed9","MarqueMed5",12
16617,"1552","Medicament1552","Cond10","CategoryMed38","MarqueMed9",12
19635,"67","Medicament67","Cond8","CategoryMed5","MarqueMed15",12
17086,"1975","Medicament1975","Cond8","CategoryMed42","MarqueMed5",12
385,"1343","Medicament1343","Cond4","CategoryMed14","MarqueMed12",12
14537,"1480","Medicament1480","Cond7","CategoryMed47","MarqueMed2",12
17555,"598","Medicament598","Cond2","CategoryMed21","MarqueMed4",12
11988,"988","Medicament988","Cond4","CategoryMed28","MarqueMed9",12
15006,"1902","Medicament1902","Cond3","CategoryMed31","MarqueMed13",12
9439,"493","Medicament493","Cond13","CategoryMed27","MarqueMed9",12
18024,"1018","Medicament1018","Cond8","CategoryMed11","MarqueMed12",12
12457,"1408","Medicament1408","Cond10","CategoryMed44","MarqueMed21",12
15475,"525","Medicament525","Cond7","CategoryMed1","MarqueMed19",12
9908,"915","Medicament915","Cond10","CategoryMed45","MarqueMed16",12
12926,"1830","Medicament1830","Cond6","CategoryMed38","MarqueMed6",12
7359,"420","Medicament420","Cond1","CategoryMed20","MarqueMed9",12
10377,"1336","Medicament1336","Cond10","CategoryMed41","MarqueMed2",12
4810,"1726","Medicament1726","Cond9","CategoryMed25","MarqueMed6",12
13395,"453","Medicament453","Cond11","CategoryMed7","MarqueMed16",12
7828,"843","Medicament843","Cond2","CategoryMed25","MarqueMed19",12
2261,"1231","Medicament1231","Cond8","CategoryMed30","MarqueMed19",12
10846,"1759","Medicament1759","Cond7","CategoryMed45","MarqueMed21",12
5279,"349","Medicament349","Cond2","CategoryMed25","MarqueMed16",12
8297,"1264","Medicament1264","Cond12","CategoryMed49","MarqueMed2",12
2730,"1654","Medicament1654","Cond4","CategoryMed40","MarqueMed7",12
5748,"771","Medicament771","Cond13","CategoryMed12","MarqueMed12",12
181,"116","Medicament116","Cond12","CategoryMed18","MarqueMed23",12
3199,"277","Medicament277","Cond10","CategoryMed49","MarqueMed3",12
6217,"1192","Medicament1192","Cond11","CategoryMed42","MarqueMed8",12
650,"1582","Medicament1582","Cond10","CategoryMed40","MarqueMed16",12
3668,"7","Medicament7","Cond10","CategoryMed14","MarqueMed23",12
17820,"836","Medicament836","Cond10","CategoryMed36","MarqueMed13",12
1119,"204","Medicament204","Cond4","CategoryMed45","MarqueMed10",12
15271,"341","Medicament341","Cond9","CategoryMed21","MarqueMed2",12
18289,"1257","Medicament1257","Cond10","CategoryMed31","MarqueMed4",12
1588,"627","Medicament627","Cond8","CategoryMed43","MarqueMed23",12
15740,"764","Medicament764","Cond1","CategoryMed19","MarqueMed22",12
18758,"168","Medicament168","Cond3","CategoryMed20","MarqueMed3",12
13191,"27","Medicament27","Cond6","CategoryMed37","MarqueMed10",12
16209,"1185","Medicament1185","Cond11","CategoryMed33","MarqueMed19",12
10642,"1575","Medicament1575","Cond3","CategoryMed27","MarqueMed21",12
19227,"301","Medicament301","Cond8","CategoryMed5","MarqueMed1",12
13660,"692","Medicament692","Cond8","CategoryMed4","MarqueMed23",12
8093,"1080","Medicament1080","Cond5","CategoryMed12","MarqueMed7",12
16678,"1607","Medicament1607","Cond10","CategoryMed50","MarqueMed21",12
11111,"1998","Medicament1998","Cond8","CategoryMed32","MarqueMed6",12
14129,"1112","Medicament1112","Cond1","CategoryMed20","MarqueMed5",12
8562,"1502","Medicament1502","Cond9","CategoryMed46","MarqueMed22",12
11580,"62","Medicament62","Cond8","CategoryMed13","MarqueMed11",12
6013,"1008","Medicament1008","Cond8","CategoryMed12","MarqueMed1",12
9031,"1925","Medicament1925","Cond8","CategoryMed14","MarqueMed21",12
3464,"515","Medicament515","Cond6","CategoryMed49","MarqueMed19",12
12049,"1040","Medicament1040","Cond10","CategoryMed1","MarqueMed19",12
6482,"1430","Medicament1430","Cond2","CategoryMed33","MarqueMed17",12
9500,"548","Medicament548","Cond8","CategoryMed50","MarqueMed16",12
3933,"938","Medicament938","Cond1","CategoryMed50","MarqueMed23",12
6951,"1853","Medicament1853","Cond3","CategoryMed16","MarqueMed14",12
1384,"443","Medicament443","Cond5","CategoryMed10","MarqueMed6",12
4402,"1359","Medicament1359","Cond5","CategoryMed1","MarqueMed14",12
